Angular Second Moment;Contrast;Correlation;Sum of Squares: Variance;Inverse Difference Moment;Sum Average;Sum Variance;Sum Entropy;Entropy;Difference Variance;Difference Entropy;Information Measure of Correlation 1;Information Measure of Correlation 2;Maximal Correlation Coefficient;Label
0.0017274800573683557;15.355759862111984;0.9933459447868163;1154.7853036427769;0.4014025692264579;299.30660324228546;4603.785454708952;7.582510694282958;10.065904664480879;0.0007550495948037068;2.9127604570103323;-0.4744099668846222;0.9989462407275888;3.388083848468396;1.0
0.0016887053802791398;10.444391435142377;0.9958730706281258;1265.4308877233743;0.4169562886626623;296.84820380124836;5051.279159458332;7.675783004768045;10.022607765807123;0.0009114760370542954;2.771443104039928;-0.5017067231073837;0.9993150819251598;3.3961026135507923;1.0
0.0019575580867322332;11.94000487039828;0.9950864580388897;1216.1052061355722;0.40928647949095176;285.96616663678424;4852.480819671888;7.504858898963719;9.85126406256174;0.0009024903147658596;2.8185759971007496;-0.4898275350069766;0.9990750050249696;3.2688132540065507;1.0
0.00462640074594858;12.818415129629239;0.9952033680460965;1337.1170554235678;0.4397905411096585;311.52065507564276;5335.649806564652;7.046553563524839;9.263260906533949;0.0009008379479151999;2.8101193970340064;-0.4742150754631529;0.9982456072877048;3.780473548600965;1.0
0.0016139620902998347;13.460890572416313;0.9944595311831146;1215.392232985586;0.3996237367622382;294.83446812946903;4848.108041369938;7.633958845308443;10.082867531301039;0.0008776086358077736;2.8908445311046846;-0.48324946183335854;0.9991024453365704;3.29955860752714;1.0
0.002633890524874069;10.341841850251745;0.994603650314996;959.4095084069086;0.42491774446415004;321.3316998923715;3827.2961917773573;7.277273174777013;9.582335147345907;0.0009098165875515295;2.7428763632671123;-0.47782305328786256;0.9986047446093851;3.2884398734125653;1.0
0.0030592325077833825;7.68458752979593;0.9962224561443709;1017.7966153191719;0.4327839725105837;328.3319105564267;4063.5018737469254;7.248703199997079;9.374269525904989;0.0009515110802229009;2.6131649126489385;-0.504402558391248;0.9990025465216587;3.376221902033495;1.0
0.0020773067341181258;10.005166034392866;0.9962126525305144;1321.820893176926;0.42354424730209017;286.3089583137241;5277.278406673304;7.586387800179025;9.847354476728226;0.0009198875848258322;2.7539069097404516;-0.5088965221906157;0.9993295147958808;3.35081221493393;1.0
0.0032632597037744117;3.9877400598266197;0.9931542459516807;291.3307512201418;0.4973677118616979;325.11398884591046;1161.335264820751;7.010338046676996;8.900548799573423;0.001121075499418347;2.2082489526256848;-0.5213653558795399;0.998947376231356;2.6500682871605235;1.0
0.0022965697864883164;10.332544562136434;0.983354285616866;310.7780559565799;0.38560303537715523;304.4889099608538;1232.779679264193;6.979468105530289;9.463209773582367;0.0008642634191476706;2.7954648173118084;-0.4206939550251699;0.9963466494898829;3.288507119426434;1.0
0.002302467563741524;8.964899580126968;0.9909821995562847;497.20195646409866;0.42480468958443524;335.63840529279196;1979.842926276222;7.128467042134363;9.458288290571295;0.0009384201447429283;2.661686141180843;-0.4592028385168484;0.998014281461981;3.100484190898867;1.0
0.002360998287723699;10.249647278967409;0.9917939742053505;624.7766893765502;0.39921384811536764;326.16172567267245;2488.8571102272253;7.168999962724027;9.568333323299756;0.0008672399399897929;2.7795238195564878;-0.45319674978383173;0.9979162453807441;3.4092658619511345;1.0
0.001872464900938995;7.113068332148531;0.9959789088700189;884.638045737267;0.42820573130917206;337.3199684981976;3531.4391146169437;7.475856351918975;9.697204711134756;0.0009382594553480014;2.5706254269351576;-0.5056827286793615;0.9992119387205662;3.1986115031244684;1.0
0.0016490793773683084;12.463689536846728;0.9917031145497204;752.4641356362472;0.39037806873728953;321.36423344637166;2997.3928530081794;7.472683581059494;9.937170258378831;0.00082290354774219;2.856349826819826;-0.46771259270327836;0.9986852799973;3.3774083112747078;1.0
0.0020874871727100328;9.845841325988577;0.9931946800539758;723.9708671113367;0.42670472399804094;333.02455620958546;2886.0376271193236;7.335778599440427;9.683270445715198;0.0008205078209090487;2.731880124119292;-0.47593258472366085;0.9986800020510207;3.029472139426364;1.0
0.002150255457986051;7.3492831254966315;0.9951698974379519;761.2457949863665;0.4270546726594372;329.02817429032234;3037.633896819887;7.380938201321538;9.617157016517261;0.0009219618271530261;2.6084320831341303;-0.4959461948334511;0.9990175721760003;3.1326241391264094;1.0
0.0019045036178443721;8.818300977909821;0.9955181368697674;984.4322196563844;0.41541145588222284;311.61300257669006;3928.910577647617;7.52213815885632;9.855804998487539;0.0009062102096589536;2.709030000030819;-0.49201893456145296;0.9991016559549127;3.21036736426625;1.0
0.0022374774174010134;13.312042359593564;0.9904815639051776;699.647635913756;0.4192531964026929;327.4821866196233;2785.278501295492;7.284935282818937;9.750681740965343;0.0008358739242805332;2.8420933790034377;-0.4517896310424414;0.9981190317738123;3.3574122644199296;1.0
0.003209552987904704;6.451969952995325;0.9971372326129686;1126.9813163231174;0.4753459799644179;311.6538311832691;4501.473295339474;7.3479433073565765;9.367603178849796;0.0010850656649701378;2.495322454836889;-0.5306234640804164;0.9993455590633769;3.2700888599196114;1.0
0.0019260993041852702;10.878402398623187;0.9930040349662066;778.7882204635007;0.3935416331269499;296.7810027702085;3104.2744794553655;7.412606236583072;9.819896024361839;0.0008265515426715134;2.81882392430075;-0.4729001495226377;0.9986932862163962;3.28653745854033;1.0
0.0015585572456804572;9.994906797118585;0.994525887882741;913.3730914582839;0.402341498476157;307.562487441549;3643.49745903604;7.591887736941687;9.989365216525611;0.0008670577629988058;2.756560149738171;-0.48772382310260187;0.9991110450709706;3.2940884647838367;1.0
0.0023721826878898996;6.271468219349;0.9960543723712401;795.3767175250723;0.44816768358835596;333.69509823448374;3175.2354018809638;7.354435228644137;9.487401863177473;0.000968951256498928;2.4991230626606575;-0.5123106730394313;0.9991736745747439;2.973980137105941;1.0
0.002146904747831754;7.676572833030759;0.9923656022936087;502.9968450264496;0.46189644306884353;339.4732222736626;2004.31080727277;7.282918061709881;9.485663384346541;0.0009749301519309314;2.5279738064157424;-0.49291944749658245;0.9988706594843437;2.851460989433411;1.0
0.002021976770694359;7.059574963842239;0.9968212767072344;1111.0402899401006;0.43215129810808495;302.350354681482;4437.101584796597;7.583011113981177;9.781687733839695;0.000983723055918437;2.5842242186598043;-0.5165644911619436;0.9993778221536981;3.1144305628731628;1.0
0.0015913091362634005;13.026402428122928;0.9943883206967519;1161.2908893786898;0.37734543527658265;303.2708074198113;4632.137155086621;7.585222855951654;10.089381570032408;0.0007772920190634036;2.9296847892257603;-0.47098670436619483;0.9988832637138777;3.5551069430775595;1.0
0.0025616303197704532;5.103984387407445;0.9973589066141982;966.9144592434695;0.46231518557532525;312.318317648628;3862.5538525864467;7.504283738404482;9.500607002297354;0.0010575785432700342;2.3935014987011183;-0.5425870234572244;0.9995302287392119;3.0324896601504236;1.0
0.0018542858488742565;10.359117893503125;0.9956037424174276;1178.4815867979069;0.413408600497461;297.27468628672665;4703.567229298122;7.5950621460889725;9.952358060951006;0.0008916477828395956;2.7632466919883907;-0.4946041171573235;0.9992004251121289;3.261068706761377;1.0
0.0016717997739769113;6.19783813091909;0.9970456065595538;1049.3058966182625;0.4330867854377335;304.440068303562;4191.025748342152;7.652147988414824;9.778496707289992;0.0010030198552171063;2.4977561897263345;-0.5319995088302979;0.9995277957008033;3.0628068770527928;1.0
0.0027042496341870975;7.139405409876641;0.9970206040170416;1198.7834708178289;0.46923183143520397;298.98827784677724;4787.994477861419;7.5371514517055855;9.62903082671236;0.0010169389139921287;2.5673706026217826;-0.5327731349769192;0.9994835551938048;3.0714423884858064;1.0
0.002800790552474317;10.737825977758867;0.9950642823427288;1088.388823979437;0.43506474915056764;308.4141839324211;4342.817469939997;7.292374139013614;9.587571417960458;0.0009103004374475655;2.7532293335584392;-0.4802726948845485;0.9987056397470955;3.4478192183536676;1.0
0.0031649700396033705;5.376074450984064;0.9931654070992134;393.5483910101193;0.49785640644429013;315.2149542367061;1568.817489589499;7.0292505212047;9.016202917940198;0.0011530850261094482;2.3363693713950857;-0.5073070732743462;0.998793906995541;2.786533703155404;1.0
0.001841518778243977;8.922346660427898;0.9892365322668062;414.5619108019382;0.40874832381903053;315.3519454100284;1649.3252965472784;7.260971187725964;9.658711876245501;0.0008875326889340966;2.676960695358993;-0.46034643857379887;0.9982459950260907;3.080493511759803;1.0
0.0020782619233190107;8.600948993477445;0.9912590277112365;492.48455003258096;0.40271677310610826;304.6975264514117;1961.337251136818;7.132466483250337;9.526523706779162;0.0009023263531189082;2.689716184433583;-0.4493590572747038;0.9977811655274679;3.334449728774487;1.0
0.0022266194623416545;4.955110939374008;0.9972152297275911;890.1439747203567;0.48230675446636806;311.8298062725645;3555.62078794208;7.486249213445376;9.468363472594291;0.0011092717953442763;2.3600492463347025;-0.5426903054872333;0.9995192591258577;2.8795417641132994;1.0
0.0018514625250664243;15.758602711312578;0.9890745604954183;721.7102244497883;0.3817640896016882;265.6820856046261;2871.0822950878173;7.3816564897298225;9.902313037979265;0.0008595837188274667;2.938393438700268;-0.45281088955755205;0.9982431618537272;3.204341353094421;1.0
0.0017825181025901582;13.919561403508776;0.989797512475882;682.7429929588834;0.3892122524228183;301.3161359905225;2717.052410432014;7.389481420406522;9.943609674165637;0.0007459869441722115;2.8909272528711423;-0.44646122604905614;0.9981596788868338;3.4238265432312445;1.0
0.0022481939750164746;5.886050397101583;0.997037120092173;994.2942037738567;0.4730095083409859;287.3142682921946;3971.2907646983185;7.494583507124624;9.54470307229464;0.0011095666020963148;2.4440068972492908;-0.5339107076153451;0.9994593743949168;3.2734653643625755;1.0
0.002510123639234259;10.826891297711814;0.9883430131950687;464.78130986277665;0.41242580948873137;321.0461084518503;1848.2983481533774;7.063119852345033;9.492342246171482;0.0008100660866559614;2.779741433102369;-0.43760778559041613;0.9972718402394897;3.3710163824799944;1.0
0.0024620356193027146;4.777710186011678;0.9972233684244404;860.5916521580803;0.48440417025596383;325.5926969567844;3437.5888984463236;7.480474468178207;9.434897440459814;0.0010503567480968368;2.347479822581555;-0.547284961417597;0.999539563853457;2.888572836671164;1.0
0.0022799217182270033;7.671494992896146;0.9953664177426428;828.5879815097023;0.4414859738178524;295.7400096698425;3306.6804310459374;7.312360435396165;9.5121207324391;0.0009977777073744377;2.5888435171365467;-0.4967083531464549;0.998963931816335;3.0264482605914833;1.0
0.0030731809708071708;12.776053146788213;0.9939987925857341;1065.186136352465;0.45226648136226405;308.5468535202896;4247.968492263088;7.254654152606372;9.545481227637847;0.0009358033958281407;2.74437538174198;-0.47853127053638356;0.9986287257682616;3.43898803507096;1.0
0.0018007575503355348;12.385414683244408;0.9942164668776983;1071.3317443062615;0.40441276431329637;294.1713169788164;4272.94156254183;7.572390765586007;10.03436122518292;0.000867749294978308;2.8603457787967774;-0.4766170548586953;0.9989601928733135;3.3761318350448013;1.0
0.001316228792760124;13.722108187583562;0.9877905102650043;562.3876053785143;0.3729954604022946;297.3521756959001;2235.8283133264486;7.461320574315163;10.10196913334767;0.0007007265568239535;2.904576314156383;-0.4386193145282125;0.9980557322639809;3.2099607445257696;1.0
0.0018469182014134115;8.376999866628186;0.9939605365300719;694.002069978791;0.4109748277844643;285.7350347610052;2767.6312800485503;7.394199100220044;9.694022530490265;0.0009614306717005089;2.666485745185779;-0.48780224836254527;0.9989147783926273;3.210956595426138;1.0
0.0017660698808144937;13.805605624110633;0.9926338891170243;938.0819183290341;0.38839018442130735;291.46496537259304;3738.522067691978;7.471757184193162;10.00867731795184;0.0008314675847623001;2.931465862383019;-0.45682026271540677;0.998515173752955;3.353327192592766;1.0
0.0020801993554518654;12.759281207327342;0.9954947690586103;1416.4245709265797;0.4368128462991919;295.10773917240476;5652.939002498977;7.640649089604224;10.017759988839053;0.0009345594097883837;2.807407185575898;-0.4969228801272627;0.9992472673336563;3.3852491826263247;1.0
0.0024088994496123247;8.588978363244243;0.990431288295768;449.0742633312402;0.43736002601031543;326.514091279092;1787.7080749617417;7.143978936241176;9.417057012515624;0.0008548822440291482;2.618763680284915;-0.47031198446961753;0.9983014884021849;3.024595049833538;1.0
0.002141307126297616;6.880667929946685;0.9919880859230925;429.47638149978957;0.4404898471216623;294.3514002162847;1711.0248580692423;7.255668000381101;9.508701779952707;0.000993067373544864;2.5463613957407167;-0.4826743083627123;0.9986619487453311;2.955479228880504;1.0
0.002341658963156328;9.775110696927138;0.9861700620125432;353.54156104500635;0.4093317497318626;334.35706201749565;1404.39113348307;6.9855349188520215;9.419318385545365;0.0008492985801463376;2.739288323955747;-0.4291235645012247;0.9967694164024309;3.171472723793107;1.0
0.002953312811575351;8.32312938191583;0.981016456109459;219.36593833712595;0.4110782974969547;330.3299187590285;869.140623966603;6.759794173711924;9.102618377144289;0.0009239057366492857;2.667817109834706;-0.4234701603156519;0.9957890865090386;3.1265982399594465;1.0
0.0023174394590297458;12.322947933324034;0.9949921939078885;1230.4190302040415;0.44403098458868817;304.3046048819273;4909.353172882842;7.514881823548734;9.813215864640103;0.0009729758869579536;2.7543381496405095;-0.4973527134401938;0.9991456660121252;3.4534166668951034;1.0
0.0020270391338148576;6.273609522331588;0.9963572462965031;861.6345466955472;0.4592453744520344;324.7876876275992;3440.2645772598444;7.505892729016811;9.606378533534315;0.0009170240406988245;2.4726869262668645;-0.5261380467046635;0.9994148470423105;2.9489106383558084;1.0
0.0021732338989255474;10.242600716826068;0.9938445317439014;832.6095085575262;0.44460015007006615;311.4175395624966;3320.1954335132614;7.371461874295155;9.660952756250797;0.0009527479374546388;2.6947370652145457;-0.4884642580041352;0.9989263138333312;3.0639103044062157;1.0
0.0024608113891599667;6.479216924849086;0.9946736886284038;608.4523071166923;0.4595306440001926;295.9299947550866;2427.330011541937;7.225425677152341;9.370940112990663;0.0011040801476164576;2.4894398338569568;-0.49860900846815076;0.9988913460382158;2.872736641957964;1.0
0.001945004117243592;11.385536640683938;0.9918319030645298;697.4128162242205;0.416381882508822;305.7361437081837;2778.2657282561995;7.344080825848961;9.795473043901268;0.0008839011049085446;2.794734804088408;-0.45951505075956534;0.9983717124112972;3.3167839551596954;1.0
0.0016235048719487862;9.588660880077317;0.993656214309842;756.28066869336;0.419688215667734;317.53229058518656;3015.534013893339;7.494593677928795;9.883638781589898;0.0009162143060843571;2.7102116523253623;-0.4807916911187608;0.9989255387738137;3.005003342318411;1.0
0.0029180951024357356;13.771351456851226;0.9941730170334289;1182.3228791480105;0.45768880834052394;301.098667933933;4715.520165135189;7.337482296624393;9.628189804881014;0.0009311997193813207;2.7747981251028246;-0.48519861072756193;0.9988240506991988;3.4520777977527333;1.0
0.003231696045926688;10.770068036418431;0.989877404732662;532.1310676804969;0.4454836478312162;342.22364490510745;2117.754202685581;7.043463401461876;9.352441259886177;0.0008241402845416553;2.7400491997753584;-0.45582414764850826;0.9977790643052181;3.2825236062048306;1.0
0.0032596088773264257;3.6932535340557897;0.9973310990448616;692.0367218588917;0.5192200800284663;313.99671496017174;2764.4536339015176;7.222406160659062;9.022773482183176;0.0012200020126833617;2.1897519508055883;-0.5540495734117303;0.9994479589648356;2.8563550185869717;1.0
0.002341909549197777;7.36152833486692;0.9918474615685345;451.77010088194857;0.45154849559161914;302.2521361374421;1799.7188751929243;7.260901456644227;9.475467526393132;0.000884931463744141;2.5565387331874962;-0.4886764536788285;0.9987841032495888;3.1135969775299666;1.0
0.003492005348159953;3.272974938478386;0.9976230006820157;688.5836326780509;0.5252808367475996;302.6475218530526;2751.061555773729;7.39159045093737;9.103565302139774;0.0013411520377817135;2.1133956921464416;-0.5797353590153314;0.9996642444567819;2.723944872321873;1.0
0.0033731156222069443;5.073748056848825;0.9947502445362104;483.61454875261643;0.4950006666250884;325.31109982671103;1929.3844469535943;7.063862172883139;9.019210162144617;0.001128580757233304;2.3470253579034717;-0.5153941666241169;0.9989467365872235;3.038383498408651;1.0
0.0021495183485782223;6.4530512625840935;0.9944142136044631;577.9235596085991;0.4522697872834025;302.08774861798906;2305.241187171938;7.3290316421115405;9.511562853616374;0.0010589358959996035;2.496678159355459;-0.49937759683223604;0.9989832949924727;3.0445999669637223;1.0
0.0023271208303450217;9.033956392493561;0.9912097926545435;513.9909339858177;0.45341957677500266;331.24614425203947;2046.9297795507773;7.215463394584929;9.49014775897357;0.0009937497163532366;2.627269241166364;-0.4754485294791481;0.998519851879244;3.0755284809014283;1.0
0.0021051080402299067;8.345344471252758;0.9894075362326925;393.90200024780097;0.430901438631103;331.55692944302626;1567.262656519917;7.1896432519380715;9.506190923476206;0.0009665742566918166;2.6167397814384383;-0.4680249779839446;0.9983510875952015;2.8981750628884657;1.0
0.0021694212703479722;12.848994334870694;0.9862306001177717;466.6421721255829;0.3993762841140332;316.2440111704515;1853.7196941674592;7.193637171395716;9.746341537097104;0.0007846080185346456;2.8635743817407677;-0.42981790099374223;0.9973125635850075;3.3114296508073506;1.0
0.003665397358189956;5.289045037283228;0.9905476790400961;280.10481724601505;0.4715973619656567;312.5913168978253;1115.1302239467805;6.827048035819122;8.887404102866611;0.0011214828743771952;2.3526954977216272;-0.4770032798639945;0.9978594148647013;2.856215542579953;1.0
0.002198617325062906;9.25597563282589;0.9929096116039063;652.9956236004182;0.4207165932058475;297.5037106127076;2602.726518768821;7.319680740159229;9.658255360821313;0.0009383622007276975;2.712270092168076;-0.4759178441061283;0.9986688787446696;3.1772067449366785;1.0
0.0022697792641111583;8.191765545653745;0.988880487842402;368.75236723758644;0.41192819435574596;300.56273350887545;1466.8177034046894;7.083430061897184;9.435291541941687;0.0009286000099026155;2.633608174545433;-0.4516974908765496;0.9977318159565567;3.103384918610119;1.0
0.003649865617224293;9.569335847866805;0.9906159393780263;509.9768151004455;0.4372120577925244;327.95406327365447;2030.3379245538817;6.910803219514303;9.17395288283377;0.0009315913611934568;2.7079905768386396;-0.4527347137987311;0.997387171393354;3.4001416541314726;1.0
0.0030500265593465933;7.392178415323884;0.9906864644154424;397.06655573692206;0.44385411165910543;328.92353616323373;1580.8740445323601;6.957366904227838;9.13607536063612;0.0009931257576204595;2.571049317815935;-0.4696116531880927;0.9979518440418627;3.2148772314986385;1.0
0.0023416254122296276;4.9776493550739325;0.995451756080536;547.5155648008558;0.4773022835099423;303.06519052242504;2185.084609848338;7.3051316318633575;9.324885327381747;0.001160628030015283;2.3380880515079054;-0.5233785054590546;0.9992495054525575;2.7958417161450893;1.0
0.006708106833387259;16.810303020028705;0.9951467115164238;1731.2519642760044;0.45888487594601274;341.7761583358511;6908.197554083978;6.703618153412856;8.882668343831705;0.0008814421301522608;2.874744095141466;-0.4549351546453517;0.9970499854189506;3.9115783671500557;2.0
0.003758270626485496;8.677768212052293;0.9961535750100285;1128.0197377241202;0.4835263483418387;335.46500827537636;4503.401182684454;7.151363989762289;9.195018108251684;0.0010348784308943785;2.557008233351672;-0.5107810370389287;0.998988601453304;3.3369387295057455;2.0
0.0035561039618623204;19.105011075034216;0.9936102492803035;1495.5832759545901;0.4443732481903609;304.18849061614486;5963.2280927433385;7.158368514058801;9.431147433758076;0.0008144673434825407;2.8967605774045984;-0.475303909805052;0.9984641703320356;3.5167520142530835;2.0
0.0032525540600647986;10.978976679496412;0.9958035244857082;1308.820046448167;0.4490179142427247;304.67460806776995;5224.301209113146;7.304932888169109;9.471177246635573;0.0009193634772334503;2.749276506564449;-0.5033858528106879;0.9990516847488009;3.6094207320421803;2.0
0.006613397026118161;18.213679508731907;0.9951232178609782;1868.0792127343948;0.4770237723244851;303.34937082615386;7454.103171428858;6.821049226916219;8.896429619765446;0.000961802398683212;2.861472284380629;-0.4807573284111041;0.9980383553798973;3.8269195965464116;2.0
0.005327879410176082;20.565123900473395;0.9955873343920861;2330.649357872743;0.46813220741439304;292.0741438593921;9302.032307590489;6.932070648492713;9.028975049168961;0.0009384583575978903;2.935592956314821;-0.48594290791137673;0.9983503201620322;3.8101466825584858;2.0
0.005470889975697609;21.060837967625346;0.9951759263279651;2183.3564600234895;0.45227656388141513;298.77083102750055;8712.36500212631;6.867972444771211;8.98350710099155;0.0009249340128204453;2.955398203390362;-0.47769194207170623;0.998000783037632;3.7116366624966295;2.0
0.004214793427814109;16.598661637557026;0.9952732501626602;1756.6889892828385;0.4660127944867025;301.01352564364544;7010.157295493802;7.215209411649149;9.341170036652771;0.00095546903356592;2.8343897259080033;-0.504833142625013;0.9989854790235029;3.7840329431931363;2.0
0.003379062341597543;6.282699418739597;0.9970174795198975;1053.5683453313522;0.477110069363444;328.4895434878588;4207.990681906664;7.279874802364005;9.266418249420553;0.0009581660935415619;2.460893201133296;-0.5290024756790805;0.9992847416760791;3.269033710242247;2.0
0.004360445779846051;10.336805094822711;0.9954158448554818;1128.2599119380002;0.47153779013482616;324.0806040072823;4502.702842657189;6.919868302860008;9.019116209163915;0.0009897391063627137;2.661232900963935;-0.4822644074095029;0.9982192521239455;3.720673452839581;2.0
0.004000908825360106;17.048463171812646;0.994157553769178;1459.882249674869;0.4559157163747523;317.797944993467;5822.480535527706;7.0919082240612195;9.276713386361969;0.0008756396683446655;2.8328928957588975;-0.483420089157648;0.998462872558334;3.6401421623128885;2.0
0.003002175768821387;7.68113291231295;0.9967296092226848;1175.0219265002934;0.43820165189216415;305.52257987572824;4692.406573088865;7.273190004572612;9.428098735674464;0.0009712291770045424;2.6067449360815678;-0.5011549431772667;0.998957137298498;3.4563895290253206;2.0
0.0032535789502537065;5.156485463985983;0.9973503715609692;973.0746184074296;0.4998092081209116;326.1260264112402;3887.1419881657275;7.334911653153396;9.254370095580146;0.001099085027246126;2.372827433121026;-0.5449128346046845;0.9994555406976939;3.0247675112618575;2.0
0.0038238338975270622;11.546795556635036;0.9959315798755946;1420.103950687193;0.4661805323135588;289.102150607609;5668.869007192148;7.298048586549016;9.405818593001957;0.0009397437546740009;2.7724054971557814;-0.5117214974856299;0.9991305537297623;3.586033820128048;2.0
0.003804468245496679;9.510744319888897;0.9969404245698713;1554.5846981107852;0.4618065238759134;319.56308906676037;6208.8280481232;7.297375734809227;9.384677605696556;0.0009301872533544125;2.698655688716233;-0.5153110571415964;0.9991803078264856;3.731703065545668;2.0
0.0026834193271331216;8.946219678762388;0.99600827891728;1121.608352189539;0.4756246976025565;309.29853523559416;4477.487189079398;7.326971977921098;9.449352996892395;0.0010265417796835677;2.6016146986865065;-0.5096776524081441;0.9991192689803943;3.60601514264598;2.0
0.003278562668315283;21.65234437022613;0.9947588330673675;2066.4799876925044;0.43157521826550277;276.2825812371141;8244.267606399793;7.2176605190677865;9.578970306915782;0.0009063884505727096;2.9620146043371482;-0.4643475881931308;0.9982891499738552;3.9256413340423606;2.0
0.0028318923462618186;10.092955679883497;0.9952522838090971;1063.978430221544;0.44918346853769053;289.194312755906;4245.8207652063065;7.324324447874148;9.557430565894556;0.0009354598505386648;2.690400985950494;-0.49245975598458236;0.9989278838285993;3.230269413666155;2.0
0.004656868975195099;16.83594561686749;0.9953999717106619;1830.491409322235;0.4420265317064051;299.93478377248715;7305.129691672133;7.1469643500807765;9.360577928319245;0.000835157514404562;2.948146735481095;-0.48272682918376525;0.9985684615643674;3.722504221492082;2.0
0.0035628653352928648;10.746891314358667;0.9969135234062582;1741.481191699294;0.46026885491260683;299.26051440181567;6955.177875482841;7.32408980820794;9.479558227771456;0.0009454047172257733;2.7453603406247304;-0.5059165172009848;0.999080308037563;3.7945034874146257;2.0
0.003386949595315553;7.027240086462096;0.997667239996044;1506.951652875815;0.4487452634212685;301.4013345132693;6020.779371416815;7.357907684285535;9.408091871772251;0.0009517511778865699;2.5856385564622686;-0.5268508779055046;0.99930706150914;3.4442946200968523;2.0
0.004328415965827358;5.72844594335341;0.9976048515847501;1196.3133935022342;0.5119489037451359;324.0781019144745;4779.525128065554;7.1923631680316085;9.058956427792904;0.0010881203705134454;2.4173458676529993;-0.5442995080267856;0.9993531506849164;3.3545979325650834;2.0
